266	212	150	0	407	0	0	FULL	1	176831
186	173	232	2160	403	0	0	FULL	3	746889
413	335	83	0	722	0	0	ALL_EDGES	2	260657
333	266	130	0	250	11	11	FULL	4	5347
268	173	183	8	487	21	19	ALL_EDGES	1	413081
225	165	201	0	437	18	17	FULL	1	145617
249	231	130	7	461	0	0	FULL	1	580253
290	188	83	490	250	0	0	FULL	1	12235
317	256	118	0	250	7	8	FULL	1	117737
262	200	124	6	415	11	4	FULL	1	421771
358	193	109	7	356	28	34	FULL	2	305122
307	165	207	10	504	0	0	FULL	1	301318
273	211	200	11	698	0	0	FULL	2	776705
283	191	176	28	677	9	12	FULL	3	468215
280	170	115	0	365	21	25	FULL	7	580975
238	183	150	6	630	0	0	FULL	1	159859
258	183	181	8	360	0	0	FULL	1	503411
441	266	55	1417	443	18	18	FULL	8	264931
324	242	96	1365	702	12	9	FULL	2	477923
383	223	99	8	422	0	0	FULL	1	953457
243	170	108	0	892	17	15	ALL_EDGES	1	716321
334	261	108	0	352	15	24	FULL	1	827843
426	243	111	11	749	30	31	FULL	1	607744
373	205	98	0	1040	0	0	FULL	1	676200
281	216	141	1470	440	6	8	FULL	1	533935
196	170	344	11	491	10	7	ALL_EDGES	1	708346
346	216	114	8	472	19	16	FULL	5	692113
308	200	187	11	360	34	35	FULL	3	850305
289	181	278	14	383	22	21	FULL	2	591106
357	218	160	12	386	12	9	FULL	1	892240
418	351	126	18	810	36	36	FULL	2	990122
333	272	204	5531	431	10	9	FULL	1	110904
280	199	349	19	722	0	0	FULL	2	295124
275	190	296	15	526	0	0	FULL	2	353981
381	202	162	12	821	9	13	FULL	3	904776
328	234	202	2139	1426	0	0	FULL	2	515570
282	232	206	13	680	26	24	FULL	3	498727
280	267	168	775	797	0	0	ALL_EDGES	3	264063
391	252	177	2730	428	0	0	FULL	1	837541
366	247	194	17	857	16	19	FULL	2	7603
396	216	158	13	1154	14	15	FULL	1	513770
246	175	337	6423	1043	0	0	FULL	1	956233
360	301	116	12	418	11	11	FULL	3	339740
382	390	97	14	526	0	0	ALL_EDGES	2	800993
401	284	145	16	470	25	27	FULL	3	364115
352	202	233	16	385	12	15	ALL_EDGES	1	150357
446	315	132	18	967	0	0	FULL	6	940644
421	295	125	15	293	0	0	FULL	2	13372
306	246	233	17	478	0	0	FULL	3	379489
374	227	207	1260	250	18	21	ALL_EDGES	1	637834
325	208	244	0	250	0	0	FULL	2	418277
369	255	175	4108	800	32	34	FULL	2	350988
286	235	201	337	695	0	0	FULL	6	4201
307	231	232	16	730	0	0	FULL	1	414742
407	259	147	1534	250	0	0	FULL	1	247743
329	218	175	12	332	11	13	FULL	2	569027
401	206	236	19	250	6	10	FULL	1	44421
429	265	128	0	426	19	16	FULL	1	64651
393	289	110	687	855	26	26	FULL	1	740807
410	337	126	0	628	18	16	FULL	5	350344
289	219	212	13	804	6	7	FULL	2	211679
517	254	141	37	588	0	0	FULL	1	749246
336	315	147	5022	521	9	12	ALL_EDGES	2	76527
338	251	218	18	984	0	0	FULL	3	382025
302	246	209	1937	446	37	34	FULL	3	347312
398	281	147	16	519	0	0	FULL	2	922658
357	304	115	25	250	0	0	FULL	1	745019
295	183	268	2726	646	16	22	CORNERS	2	770263
418	217	138	12	335	15	19	FULL	2	762705
472	405	105	20	272	0	0	ALL_EDGES	1	253041
504	406	98	20	1181	0	0	CORNERS	2	133234
334	263	176	2077	339	12	16	FULL	1	394347
427	259	167	2164	250	0	0	FULL	1	530859
275	200	246	13	638	0	0	FULL	1	626853
413	247	192	19	383	19	19	ALL_EDGES	1	57820
281	190	235	12	302	26	35	FULL	3	255147
455	300	114	2635	408	0	0	FULL	11	975145
298	131	395	15	250	0	0	FULL	1	415224
363	217	184	5698	337	0	0	FULL	4	81383
294	198	250	4350	1822	18	19	FULL	4	420510
348	198	226	3146	963	0	0	FULL	2	457522
391	250	138	13	768	16	17	FULL	2	284151
371	241	162	14	250	21	21	FULL	1	162232
300	195	213	1250	886	0	0	FULL	3	965268
292	209	237	14	603	0	0	FULL	2	717965
247	192	346	0	546	11	15	FULL	1	761910
321	287	191	2205	1201	0	0	FULL	4	150330
410	335	135	0	465	20	18	FULL	3	429449
384	309	147	17	1225	0	0	FULL	1	793348
365	226	236	58	250	0	0	FULL	5	984962
395	274	152	5214	352	0	0	FULL	1	74178
