273	171	226	0	1223	0	0	FULL	3	658893
223	145	140	4	250	16	15	FULL	1	12514
295	175	164	0	1099	0	0	FULL	4	861176
203	137	233	1072	411	0	0	FULL	11	863225
234	166	271	10	357	0	0	FULL	1	231713
378	311	98	23	346	15	22	FULL	8	317583
371	207	156	1464	329	0	0	FULL	1	586635
254	180	121	5	250	0	0	FULL	1	325236
236	178	155	6	250	0	0	FULL	1	381414
306	171	182	9	408	0	0	FULL	2	347024
342	173	76	4	537	31	31	ALL_EDGES	2	834344
288	197	203	1173	527	8	4	FULL	3	117608
263	140	204	1747	561	0	0	FULL	1	483105
332	210	108	7	358	35	38	FULL	3	504439
269	194	124	0	466	16	15	FULL	2	554614
319	223	106	2250	469	29	36	ALL_EDGES	4	650651
371	195	76	478	250	13	18	FULL	1	846031
300	182	100	0	526	0	0	FULL	1	962858
345	287	106	0	789	0	0	FULL	2	724016
294	280	139	575	416	0	0	FULL	1	256186
370	214	145	2587	423	9	10	ALL_EDGES	1	125634
313	204	181	4128	250	0	0	FULL	2	45248
391	304	101	12	250	0	0	FULL	1	983417
237	180	199	8	250	0	0	FULL	1	762511
267	171	251	0	250	0	0	ALL_EDGES	1	222767
203	140	332	1539	550	3	3	FULL	1	199021
234	203	158	1080	345	12	13	ALL_EDGES	2	997952
242	162	217	1351	572	13	11	FULL	4	588352
294	243	160	11	404	13	10	FULL	3	560339
358	285	113	1081	500	0	0	FULL	2	356422
226	199	100	0	1230	35	38	FULL	4	209869
280	105	153	1039	426	24	27	FULL	1	152933
479	366	66	0	1005	33	32	FULL	1	364217
197	160	143	4	535	27	30	FULL	1	305939
262	149	244	0	1035	0	0	FULL	3	411480
237	207	194	9	325	0	0	FULL	2	112461
350	224	147	0	751	0	0	FULL	1	186435
265	213	150	1326	315	0	0	FULL	4	641065
295	245	118	8	250	0	0	FULL	1	667694
193	148	262	1087	376	14	19	FULL	1	5272
276	152	202	8	553	27	29	FULL	2	828684
281	183	146	0	250	0	0	FULL	4	670423
275	187	204	10	974	25	24	FULL	1	479184
225	166	227	1802	374	0	0	FULL	1	160663
299	247	129	0	342	21	22	FULL	1	83053
357	239	140	24	428	14	21	FULL	3	716161
329	227	153	11	613	17	17	FULL	1	631707
327	164	214	11	519	0	0	FULL	1	896158
263	253	113	1597	912	23	25	FULL	1	308276
451	276	92	2392	319	34	36	FULL	3	581414
304	200	91	5	464	7	6	ALL_EDGES	1	290183
328	187	155	9	1036	26	21	FULL	1	29245
248	146	125	9	474	41	40	FULL	3	126026
267	182	236	11	1225	14	16	ALL_EDGES	2	231029
338	217	89	6	1805	0	0	FULL	2	956779
254	167	130	957	1132	0	0	FULL	2	942049
337	214	118	748	465	0	0	ALL_EDGES	1	528396
250	208	86	4	448	26	25	ALL_EDGES	1	202131
219	114	179	4	250	0	0	FULL	1	25825
304	192	129	15	659	0	0	FULL	4	362040
335	271	94	8	314	0	0	FULL	2	683792
431	223	99	9	250	0	0	ALL_EDGES	3	639939
298	166	232	11	314	19	17	FULL	3	402272
270	164	192	0	250	13	15	FULL	1	179197
315	160	168	1589	250	0	0	ALL_EDGES	10	192193
333	186	138	17	627	33	26	FULL	1	582701
409	243	115	3450	277	0	0	FULL	2	607271
296	186	190	2404	533	0	0	FULL	2	528390
260	200	87	9	759	13	10	FULL	1	311208
286	217	120	7	604	0	0	ALL_EDGES	1	690291
273	146	138	5	824	0	0	FULL	1	498285
306	169	222	1978	342	0	0	FULL	2	359031
277	227	151	9	361	0	0	FULL	3	403919
224	203	121	5	584	21	20	FULL	7	599005
245	152	227	3740	1239	8	7	FULL	1	287891
382	315	95	11	872	34	31	FULL	2	684513
228	147	283	9	840	11	10	FULL	5	53893
309	205	134	8	635	0	0	FULL	3	587431
304	263	143	11	250	0	0	FULL	1	132656
368	295	97	10	299	34	31	FULL	1	315128
287	212	91	5	455	19	17	ALL_EDGES	2	312755
193	130	300	510	419	0	0	FULL	9	994431
316	195	138	8	654	26	32	FULL	2	156262
224	121	278	15	250	15	23	FULL	6	333893
359	236	135	517	439	28	23	FULL	1	556271
267	121	140	9	594	40	42	FULL	1	331427
220	168	121	1638	250	19	23	ALL_EDGES	1	137074
235	179	107	4	439	0	0	FULL	2	508837
264	189	191	19	1223	9	7	FULL	3	183309
235	154	125	0	827	0	0	FULL	1	962068
315	207	115	1837	479	0	0	FULL	1	383810
318	246	154	1908	447	30	26	FULL	1	138590
342	188	163	1365	276	30	27	ALL_EDGES	6	123219
281	206	164	9	526	0	0	FULL	3	363640
343	256	86	3240	1327	0	0	FULL	2	470632
280	162	211	9	763	5	8	FULL	3	609566
329	298	66	0	406	17	19	FULL	3	31849
291	227	159	2635	1214	25	28	FULL	2	705703
213	112	272	2691	276	8	7	FULL	8	496485
343	280	68	6	391	0	0	FULL	1	961764
283	187	104	0	983	22	26	FULL	3	705986
393	254	115	1690	857	0	0	FULL	2	606322
280	180	129	6	250	37	35	ALL_EDGES	1	594504
286	172	215	1323	743	0	0	FULL	1	701360
407	270	68	2662	691	0	0	CORNERS	2	16812
247	237	146	0	1184	0	0	FULL	1	255247
255	174	123	0	963	17	12	FULL	3	431575
274	200	220	12	841	0	0	FULL	1	90802
342	245	137	23	573	29	32	FULL	1	938709
339	210	133	19	451	17	23	FULL	1	329992
251	186	246	0	717	0	0	FULL	1	172366
316	205	178	0	799	0	0	ALL_EDGES	1	152608
270	201	156	17	250	0	0	FULL	2	887009
339	263	95	1232	454	0	0	FULL	2	689870
318	255	143	2541	387	0	0	FULL	1	431492
293	212	137	8	769	36	39	FULL	2	666068
261	189	213	21	421	0	0	FULL	1	789271
270	135	124	1345	566	0	0	ALL_EDGES	1	433996
186	152	124	903	613	0	0	FULL	2	216024
253	186	96	4	1326	14	17	FULL	1	422045
358	227	129	304	386	16	18	FULL	1	492255
313	226	135	1415	250	0	0	FULL	2	291720
273	183	229	609	335	0	0	FULL	2	130508
266	146	219	17	753	22	22	FULL	1	935035
328	266	109	0	250	0	0	FULL	1	222157
253	185	96	238	631	14	13	FULL	1	572192
241	188	99	4	250	24	32	FULL	3	171607
387	304	102	3564	300	0	0	ALL_EDGES	1	166367
267	188	229	11	250	22	26	ALL_EDGES	1	931967
269	206	153	8	250	0	0	FULL	1	341054
288	193	189	10	474	32	29	FULL	1	49184
294	223	144	750	311	0	0	FULL	1	39282
355	273	88	8	250	0	0	FULL	1	134788
293	210	122	7	250	0	0	FULL	3	609673
263	216	79	4	549	12	13	FULL	1	142161
236	163	248	9	438	0	0	FULL	2	348089
304	163	211	0	1378	8	6	FULL	2	188578
356	145	224	11	457	17	23	ALL_EDGES	3	911051
287	167	115	1061	572	0	0	FULL	2	952111
324	180	180	0	321	0	0	FULL	2	253098
423	320	85	23	250	16	19	FULL	1	668698
352	224	147	11	250	0	0	FULL	1	535217
166	100	211	0	1155	0	0	FULL	16	48828
376	280	100	10	445	0	0	FULL	2	436648
276	194	122	6	250	23	16	FULL	1	43458
234	163	195	7	250	0	0	FULL	1	781401
320	181	130	0	989	30	26	FULL	1	497072
463	200	103	9	874	8	9	FULL	1	517872
342	257	120	1365	627	19	21	FULL	3	389282
224	115	137	567	460	0	0	FULL	2	428996
444	247	104	2231	250	0	0	FULL	2	893302
357	203	104	7	250	0	0	FULL	2	483102
326	179	196	1058	520	12	12	ALL_EDGES	4	647375
283	178	190	9	518	0	0	FULL	4	21775
202	167	192	845	250	10	9	FULL	13	745875
245	197	176	2473	263	0	0	FULL	2	866759
294	192	133	15	1120	0	0	FULL	3	68940
200	104	217	4	1086	25	29	FULL	2	985970
303	184	205	920	854	0	0	FULL	3	528283
275	187	127	6	1469	0	0	FULL	1	809227
346	195	169	0	577	0	0	FULL	2	305285
311	216	171	1196	684	9	15	FULL	2	358062
232	147	132	4	458	26	32	FULL	2	852211
306	169	146	15	452	26	34	FULL	1	21674
215	183	115	0	1275	0	0	FULL	4	686908
232	159	311	805	644	22	27	FULL	1	580187
