273	160	149	0	430	17	21	FULL	17	227177
196	170	256	8	607	0	0	ALL_EDGES	1	436127
258	182	201	4607	1268	15	14	FULL	1	506960
201	180	124	4	250	2	1	FULL	4	53882
287	224	179	11	1214	0	0	FULL	1	944846
306	240	157	11	712	0	0	FULL	4	863344
247	152	226	0	394	0	0	FULL	1	798016
399	189	112	0	427	25	23	FULL	6	470205
277	284	96	1012	577	12	16	FULL	2	327416
286	241	123	1241	514	22	21	FULL	2	307763
278	200	216	12	358	11	12	FULL	1	783311
312	164	185	1529	250	29	30	ALL_EDGES	3	202059
266	212	150	357	1178	0	0	FULL	2	689066
322	231	155	0	387	24	26	ALL_EDGES	1	859926
248	177	171	585	695	31	31	FULL	1	847309
253	215	157	8	250	12	13	FULL	1	50300
393	270	90	1292	444	2	0	FULL	2	721566
205	134	163	4	392	0	0	FULL	1	533663
255	151	297	11	250	10	11	FULL	4	607735
386	248	99	646	467	19	17	FULL	3	976781
337	311	110	0	734	29	32	ALL_EDGES	1	569327
276	239	128	1530	623	16	18	FULL	2	341448
230	115	323	8	478	0	0	FULL	1	572305
303	193	111	6	446	0	0	FULL	4	684052
295	142	203	0	413	25	30	FULL	5	944317
298	253	126	3258	990	0	0	FULL	2	825501
224	113	297	7	324	0	0	FULL	1	644185
295	208	73	634	250	14	11	FULL	3	796980
310	207	70	0	659	27	28	FULL	5	663787
265	202	158	2286	1270	12	10	FULL	3	499847
347	245	135	2288	844	0	0	FULL	1	592251
236	149	185	6	1018	0	0	FULL	6	89561
333	278	102	2859	575	45	46	FULL	2	941791
294	201	109	0	922	30	25	FULL	2	113338
348	225	135	3349	396	0	0	FULL	2	777383
300	225	126	374	250	0	0	ALL_EDGES	2	242804
296	131	295	11	980	0	0	ALL_EDGES	3	179267
335	221	75	0	303	6	11	ALL_EDGES	1	899184
312	238	156	11	840	0	0	FULL	1	347187
295	143	155	0	518	0	0	FULL	1	415937
381	271	117	12	544	23	28	FULL	4	495441
336	158	160	0	1334	0	0	FULL	2	584545
359	253	132	1632	250	0	0	FULL	1	90667
297	242	146	2152	250	0	0	FULL	1	442151
273	224	172	0	436	0	0	CORNERS	1	187637
294	167	173	0	409	23	17	FULL	1	480320
223	161	238	960	250	10	10	FULL	2	517101
319	173	137	7	250	6	9	FULL	1	670368
224	125	305	0	500	14	21	FULL	4	413813
336	184	138	17	383	15	17	ALL_EDGES	2	854985
282	146	206	8	761	0	0	FULL	2	498730
246	201	172	8	910	0	0	FULL	1	671418
323	225	117	0	368	47	52	FULL	2	870757
245	185	209	19	504	0	0	FULL	2	943861
351	259	93	8	606	14	16	FULL	1	617878
287	135	116	4	1324	0	0	FULL	4	415400
293	146	176	1065	354	18	13	FULL	2	64342
185	135	140	294	726	17	17	FULL	1	158483
246	173	200	8	1459	15	15	FULL	1	834050
331	275	82	727	691	0	0	FULL	3	870430
281	176	111	11	562	0	0	FULL	1	328980
280	215	141	1827	250	0	0	FULL	2	868741
314	203	181	2771	507	11	15	ALL_EDGES	2	32607
411	213	120	2173	250	0	0	FULL	2	85214
285	212	174	1396	1051	0	0	FULL	1	156837
307	206	181	379	250	0	0	FULL	3	540301
340	192	131	0	250	16	16	FULL	3	706648
203	178	234	8	546	8	13	FULL	1	556765
309	234	118	0	250	23	19	FULL	2	623091
306	251	151	11	250	30	30	FULL	1	614498
241	135	230	1245	626	0	0	FULL	1	686749
318	248	146	11	552	13	15	FULL	2	793229
357	229	55	1296	919	27	29	FULL	1	95173
327	152	131	6	509	15	22	ALL_EDGES	2	838687
278	202	151	17	419	0	0	ALL_EDGES	1	956463
222	148	168	5	250	33	32	FULL	2	220866
313	175	118	0	746	6	6	FULL	1	209638
258	159	183	7	822	27	34	FULL	1	157411
256	185	137	6	250	12	10	FULL	3	449429
263	152	213	569	413	7	7	FULL	3	893195
267	187	171	8	565	0	0	FULL	4	190665
278	201	187	21	839	0	0	FULL	5	31395
292	216	135	552	250	0	0	FULL	2	55121
288	176	207	10	932	0	0	FULL	1	491242
237	126	218	6	858	22	27	FULL	2	389383
284	169	114	11	648	0	0	FULL	2	455486
246	163	236	9	250	35	33	FULL	1	358746
255	193	173	2218	864	0	0	FULL	1	213938
225	177	164	1612	792	0	0	FULL	4	603363
329	273	117	0	250	15	12	ALL_EDGES	1	785517
257	145	120	0	291	18	29	FULL	4	625493
450	288	89	11	1415	12	13	FULL	2	100397
421	239	45	4	462	0	0	FULL	3	149444
374	280	109	23	250	19	15	ALL_EDGES	4	252406
347	228	95	7	635	0	0	FULL	2	469217
261	201	143	0	641	22	26	FULL	2	758621
338	218	130	9	250	17	16	FULL	1	334850
321	152	236	2783	547	17	19	FULL	4	577564
328	257	101	8	699	0	0	FULL	2	77653
311	264	140	0	591	0	0	FULL	2	364744
266	204	220	12	250	13	10	FULL	3	539593
223	165	203	7	426	14	24	FULL	2	3510
254	183	183	8	1081	0	0	FULL	2	40956
263	184	176	8	398	0	0	ALL_EDGES	2	650626
231	161	174	6	1142	0	0	FULL	1	661572
273	188	165	8	831	0	0	FULL	1	313976
231	174	112	0	700	0	0	ALL_EDGES	2	234915
301	185	170	2441	572	0	0	FULL	1	347506
364	263	89	17	929	0	0	FULL	1	187285
273	210	148	0	410	30	31	FULL	1	549953
303	225	124	17	250	22	18	FULL	2	280095
