254	210	140	0	525	0	0	FULL	1	235552
266	186	171	17	250	0	0	FULL	1	920292
256	159	159	695	393	0	0	FULL	1	937242
355	280	116	1230	558	0	0	FULL	1	79396
297	215	149	1216	401	0	0	ALL_EDGES	2	826023
368	208	150	1759	748	0	0	FULL	2	692588
173	137	400	1235	765	39	38	FULL	2	751214
287	206	144	0	425	0	0	FULL	1	44839
392	274	98	3885	385	23	26	FULL	5	304721
354	286	93	9	250	11	12	FULL	2	343140
329	174	184	3465	900	0	0	FULL	2	121575
309	236	158	11	513	0	0	FULL	3	848945
208	171	127	4	631	0	0	FULL	2	911000
289	200	78	625	417	16	12	FULL	3	696715
247	151	229	17	250	21	28	FULL	1	823465
222	171	118	9	325	0	0	ALL_EDGES	2	249116
479	321	75	23	472	17	14	FULL	2	100700
304	160	175	918	687	24	26	FULL	2	490333
276	221	58	941	683	0	0	FULL	4	212561
213	177	226	8	250	0	0	FULL	2	769003
346	282	67	1137	633	0	0	FULL	3	589441
310	208	178	23	489	0	0	FULL	2	534858
234	206	239	2817	378	0	0	FULL	2	34562
333	143	243	11	818	19	15	FULL	3	411901
341	229	109	1810	1049	3	2	FULL	4	867765
223	166	147	5	527	18	21	FULL	2	418485
380	223	136	11	598	23	23	ALL_EDGES	1	754389
271	156	130	1672	1370	0	0	FULL	2	351535
299	228	124	8	351	0	0	FULL	1	550780
354	264	113	3255	1105	17	19	FULL	2	745467
393	237	129	1860	538	0	0	FULL	1	864496
213	190	111	0	1239	0	0	FULL	4	53632
282	159	189	0	926	0	0	FULL	1	943019
393	236	102	1159	632	0	0	FULL	3	82372
246	229	168	9	353	0	0	FULL	1	952452
220	155	250	986	616	11	11	ALL_EDGES	2	355474
205	155	142	306	1391	0	0	FULL	4	251751
387	284	105	1633	432	0	0	FULL	3	437694
280	129	124	1012	250	9	14	FULL	1	83862
330	265	86	772	538	0	0	FULL	2	674585
303	195	161	9	994	9	8	FULL	2	573534
285	153	217	9	702	11	7	FULL	1	791776
307	236	166	0	503	0	0	FULL	1	792395
223	170	224	0	569	24	31	FULL	1	987575
320	182	181	0	250	0	0	FULL	1	98691
224	201	255	0	1111	8	12	FULL	7	933220
259	222	147	8	250	19	20	ALL_EDGES	2	62732
298	214	102	0	922	27	28	FULL	3	31178
298	265	184	14	474	24	20	FULL	1	781153
329	240	197	15	588	0	0	FULL	1	953028
406	328	116	5022	375	5	10	FULL	1	519049
327	267	212	0	566	0	0	ALL_EDGES	2	923394
305	171	353	2756	414	10	6	FULL	1	64290
392	297	116	13	250	14	22	FULL	2	609700
375	324	111	1552	250	7	8	FULL	1	22519
256	199	264	13	461	0	0	FULL	2	254469
362	260	212	0	250	30	34	FULL	2	933122
407	211	215	0	314	0	0	FULL	3	419453
382	226	179	1565	1409	0	0	FULL	2	979639
475	283	137	0	277	10	12	FULL	1	756545
324	242	185	14	395	19	19	FULL	4	297424
347	249	226	1813	250	0	0	FULL	3	231467
355	193	211	1247	451	0	0	FULL	1	656466
294	246	241	17	439	17	19	FULL	3	844220
310	269	149	12	810	11	19	FULL	6	716632
358	231	200	16	528	0	0	FULL	1	620591
308	249	203	2821	662	0	0	FULL	6	777617
355	299	127	27	1040	0	0	FULL	2	468984
277	249	197	13	1217	0	0	FULL	1	830631
396	187	237	17	415	0	0	FULL	1	896021
