324	198	180	3691	866	8	6	FULL	2	636538
341	250	100	0	896	0	0	ALL_EDGES	1	534242
316	241	151	2472	462	27	30	FULL	3	457943
214	154	317	462	250	0	0	ALL_EDGES	1	404422
281	176	151	15	275	0	0	FULL	2	307662
256	166	224	9	1495	0	0	FULL	1	658373
263	175	185	17	250	0	0	ALL_EDGES	6	728880
261	172	167	0	250	23	22	SHORT_EDGES	1	781581
271	129	244	178	250	0	0	FULL	2	903949
279	180	209	10	942	4	5	FULL	1	215977
281	167	181	17	555	35	41	FULL	3	661496
302	266	144	3013	250	0	0	ALL_EDGES	4	39885
282	224	183	11	250	22	18	FULL	1	123440
258	208	140	7	1086	26	29	FULL	2	267322
243	188	165	2887	250	14	16	FULL	3	488780
374	232	180	0	724	20	20	FULL	1	240108
338	259	178	2650	1036	0	0	FULL	3	671687
422	195	224	0	591	0	0	FULL	3	739261
314	195	270	33	508	0	0	ALL_EDGES	2	810641
370	172	245	15	658	0	0	FULL	1	936188
310	213	189	0	811	4	2	FULL	4	143089
401	303	144	0	726	0	0	FULL	2	155893
466	129	293	17	250	0	0	FULL	1	607837
333	271	160	1638	250	24	23	FULL	1	654832
297	192	272	0	641	0	0	FULL	2	34379
400	291	116	13	722	20	21	FULL	2	63514
356	180	226	5466	470	16	16	FULL	1	554858
267	188	328	16	733	30	29	FULL	5	45215
314	215	186	0	622	24	22	FULL	1	904980
305	249	203	15	250	0	0	FULL	2	87802
276	264	171	0	641	0	0	FULL	1	121522
351	211	208	2170	1078	25	21	FULL	3	782901
348	212	196	2421	882	0	0	FULL	2	30676
364	230	173	2697	494	0	0	FULL	3	353157
533	340	96	1242	323	12	11	FULL	1	480920
331	237	172	0	698	18	24	ALL_EDGES	1	508155
315	238	193	14	801	15	11	FULL	1	981816
323	234	192	14	395	19	23	FULL	3	382798
360	227	215	455	913	0	0	FULL	2	590679
358	228	213	35	616	8	7	FULL	5	803678
363	207	232	17	725	18	26	FULL	3	614309
341	204	179	4025	716	12	12	FULL	1	789814
325	223	172	0	538	24	26	FULL	2	844285
295	196	338	19	250	0	0	FULL	1	522287
373	206	163	2937	250	22	27	FULL	2	268662
280	198	280	4309	664	21	26	ALL_EDGES	1	99130
380	282	116	25	465	0	0	FULL	2	577114
383	205	273	21	883	21	22	FULL	2	890912
