266	259	167	23	1127	6	5	FULL	1	895348
285	178	188	9	460	0	0	FULL	1	671279
225	146	227	7	533	21	26	FULL	4	311934
408	277	66	7	1362	0	0	FULL	3	707146
294	232	154	1344	500	27	29	FULL	1	61688
218	169	312	11	250	0	0	FULL	2	136371
302	247	60	0	634	0	0	FULL	2	965483
216	168	179	0	1115	0	0	FULL	8	285384
233	127	286	17	1046	20	23	FULL	7	693128
270	170	207	0	250	0	0	FULL	1	883423
266	187	130	0	638	0	0	ALL_EDGES	1	172261
359	242	109	9	461	9	10	FULL	2	346176
271	217	196	11	752	0	0	FULL	1	274707
260	177	120	5	338	23	25	FULL	3	749605
265	199	218	11	485	11	16	FULL	5	951886
267	166	192	977	250	0	0	FULL	2	330057
253	176	146	0	593	0	0	FULL	1	530777
247	198	92	603	643	0	0	ALL_EDGES	1	1672
240	221	85	2920	1192	24	25	FULL	1	909496
336	212	105	2070	467	0	0	FULL	1	120287
378	212	106	1462	550	11	12	FULL	1	718163
301	216	115	7	910	0	0	FULL	4	21985
275	196	177	712	552	0	0	FULL	2	900061
306	232	106	0	473	0	0	FULL	1	902507
377	195	116	8	250	0	0	FULL	1	367044
369	266	117	11	703	0	0	FULL	1	975349
425	253	112	0	917	0	0	FULL	1	35351
348	287	115	11	476	12	13	FULL	1	11490
267	252	171	0	484	0	0	FULL	1	768606
319	293	112	976	637	13	10	FULL	1	828320
267	141	254	0	745	0	0	FULL	5	821808
304	181	137	0	1116	0	0	FULL	5	940483
442	273	87	0	662	10	9	FULL	4	954975
215	170	150	5	414	27	31	FULL	4	725130
298	217	85	5	619	0	0	FULL	3	161979
256	206	104	5	632	0	0	FULL	3	508018
300	193	147	8	434	6	8	FULL	1	5020
301	213	149	9	250	20	22	FULL	3	867095
251	188	243	23	412	10	11	FULL	3	669431
334	240	118	9	1021	0	0	FULL	1	789698
338	257	133	0	297	0	0	FULL	3	742542
387	267	82	8	1299	0	0	FULL	1	945704
232	173	187	7	250	0	0	ALL_EDGES	1	657970
358	173	154	2061	701	0	0	FULL	2	859512
354	313	104	3404	684	15	14	FULL	5	383621
207	144	218	0	508	0	0	FULL	1	336154
305	244	154	0	649	29	28	FULL	1	200408
237	187	125	907	380	0	0	FULL	1	494443
347	197	124	994	1135	0	0	FULL	2	46541
236	159	228	833	841	5	6	FULL	3	637054
301	206	104	0	929	0	0	FULL	1	504367
238	169	261	2310	960	19	17	FULL	6	341885
382	156	143	8	250	12	13	FULL	1	901699
292	222	177	23	556	31	28	FULL	2	580186
216	172	322	12	584	0	0	FULL	3	813056
220	163	125	958	526	17	20	FULL	2	635720
319	233	161	12	906	7	15	FULL	3	189104
275	188	223	11	712	0	0	ALL_EDGES	1	222803
235	128	150	1053	252	0	0	FULL	1	933111
310	182	151	3680	937	13	13	FULL	1	115112
363	266	88	8	250	36	39	FULL	1	282715
330	207	155	2068	823	0	0	FULL	1	381205
412	254	72	1087	430	0	0	FULL	1	101877
295	224	174	0	773	29	35	FULL	1	633359
307	204	167	0	354	0	0	FULL	5	889655
296	231	125	2482	250	24	26	FULL	2	2416
308	174	158	1283	391	0	0	ALL_EDGES	1	281323
244	162	114	4	629	0	0	FULL	3	654096
285	149	177	7	1115	0	0	ALL_EDGES	2	974118
214	177	119	1206	480	0	0	FULL	4	528965
252	195	173	8	453	0	0	FULL	9	977538
317	215	154	10	317	0	0	FULL	1	905988
230	197	99	4	536	26	31	FULL	1	848342
310	254	146	0	851	8	10	FULL	4	208914
355	282	115	0	497	0	0	FULL	4	613765
317	265	126	2583	679	0	0	FULL	1	571331
332	223	156	11	1564	17	14	ALL_EDGES	2	82256
211	146	276	1173	250	34	36	FULL	2	758915
286	219	151	1130	644	0	0	FULL	1	885740
281	189	216	5439	1046	22	25	FULL	4	859648
166	146	144	399	250	0	0	FULL	2	499980
229	126	121	3	411	5	3	FULL	3	630432
360	277	116	5209	945	26	25	FULL	1	270916
259	222	165	9	549	0	0	FULL	1	385578
298	231	66	4	477	0	0	ALL_EDGES	2	135290
349	231	81	0	975	0	0	ALL_EDGES	1	765720
