253	215	156	0	670	0	0	FULL	2	278793
204	99	173	0	250	0	0	FULL	4	613402
460	226	82	8	407	6	5	FULL	1	719985
247	187	185	348	318	20	18	FULL	2	995630
286	219	135	8	642	0	0	ALL_EDGES	2	837782
248	148	204	7	823	0	0	FULL	10	189380
369	296	160	17	852	17	18	FULL	1	496838
372	230	228	19	250	0	0	FULL	3	187615
489	318	126	19	267	0	0	FULL	1	596150
341	225	190	29	720	0	0	FULL	1	200220
238	196	309	0	524	0	0	FULL	3	651204
323	256	211	0	914	29	28	FULL	1	383423
406	277	120	0	448	0	0	FULL	1	259186
256	175	302	13	250	28	25	FULL	1	289449
496	286	116	0	406	9	11	FULL	1	121204
350	256	173	1240	1288	0	0	FULL	1	114484
396	284	129	14	864	0	0	FULL	2	145816
292	202	229	13	988	0	0	FULL	2	863644
336	219	183	2187	1298	0	0	FULL	1	236249
369	343	154	19	582	19	24	ALL_EDGES	1	94688
422	284	129	15	384	0	0	FULL	4	852406
323	226	212	2433	536	0	0	FULL	4	704031
373	226	196	0	284	0	0	FULL	1	822883
