367	279	112	11	802	0	0	FULL	1	875864
260	205	122	487	267	0	0	FULL	1	523367
282	193	83	0	486	0	0	FULL	1	401832
416	313	89	11	1372	0	0	FULL	1	659746
272	160	173	7	471	10	10	FULL	2	692400
333	235	147	0	250	0	0	FULL	2	222611
308	279	111	9	250	0	0	ALL_EDGES	2	333549
255	189	238	11	851	0	0	FULL	1	657836
238	156	283	10	562	0	0	FULL	1	643194
290	162	222	0	1597	35	31	FULL	2	479738
261	228	194	11	315	32	33	FULL	1	864153
300	233	150	2719	1130	9	7	FULL	4	55510
412	283	116	3631	494	28	30	FULL	6	822176
329	197	208	27	805	0	0	FULL	2	685291
261	166	358	15	676	0	0	FULL	2	968040
294	221	192	0	277	0	0	FULL	1	767354
313	280	165	0	250	0	0	FULL	2	306882
334	314	175	18	590	0	0	FULL	3	53739
363	233	230	4465	1442	0	0	FULL	2	150071
325	255	176	14	772	0	0	ALL_EDGES	1	508952
496	343	91	15	687	0	0	FULL	2	64367
354	173	270	16	364	21	23	FULL	4	459239
349	221	161	25	378	0	0	FULL	1	413895
429	333	101	14	646	0	0	FULL	1	800850
359	230	151	5425	396	0	0	FULL	3	488594
424	261	168	1998	442	0	0	FULL	1	837860
