254	185	96	9	709	0	0	ALL_EDGES	4	860079
302	271	140	11	656	0	0	FULL	2	91615
238	176	132	1309	553	0	0	FULL	3	319314
255	165	202	8	250	24	27	ALL_EDGES	1	665394
363	252	114	10	286	20	24	FULL	1	881411
282	175	213	10	1325	0	0	FULL	1	363516
327	217	120	0	716	13	10	FULL	3	434308
225	158	213	7	250	0	0	FULL	1	188626
322	211	155	3549	250	0	0	FULL	3	567970
341	217	209	15	1241	0	0	FULL	2	732793
365	348	138	17	1057	41	41	FULL	1	634146
300	177	236	3650	250	0	0	FULL	3	307787
283	262	169	0	250	24	24	FULL	4	724269
489	254	100	12	572	0	0	FULL	1	41169
403	268	180	19	250	21	21	FULL	2	416230
320	240	202	15	389	0	0	FULL	2	966888
378	304	161	18	486	18	18	FULL	2	713525
353	291	151	15	681	0	0	FULL	2	458470
327	273	197	3727	250	29	30	FULL	2	168362
348	260	138	2462	452	27	32	FULL	1	982310
442	343	102	15	250	0	0	ALL_EDGES	1	370384
443	252	121	13	880	24	14	FULL	1	118242
336	224	205	0	250	8	6	FULL	2	376380
388	300	159	0	731	0	0	FULL	3	521144
361	297	135	3161	461	0	0	FULL	1	925019
305	263	194	15	1272	32	31	ALL_EDGES	1	949363
